Train_ID,Route,Source,Destination,Date,Departure_Time,Passenger_Count,Seat_Capacity,Occupancy_Rate,Number_of_Coaches,Platform_Number,Delay_Minutes,Weekend,Holiday,Peak_Hour
TR412,R5,Pune,Hyderabad,2024-10-26,8:30,1059,1152,91.93,16,5,10,1,0,0
TR874,R6,Ahmedabad,Mumbai,2024-10-26,17:30,1348,720,187.35,10,5,11,1,0,1
TR199,R7,Lucknow,Delhi,2024-10-26,21:00,577,792,72.91,11,2,7,1,0,0
TR435,R8,Bangalore,Chennai,2024-10-26,21:30,980,1008,97.27,14,2,59,1,0,1
TR738,R9,Patna,Kolkata,2024-10-26,7:30,827,1008,82.11,14,2,9,1,0,0
TR947,R10,Nagpur,Mumbai,2024-10-26,22:30,866,1224,70.76,17,1,47,1,0,1
TR335,R1,Hyderabad,Bangalore,2024-10-27,7:30,1077,792,136.11,11,3,28,1,0,0
TR355,R2,Mumbai,Delhi,2024-10-27,8:30,1173,1224,95.88,17,2,13,1,0,0
TR434,R3,Chennai,Kolkata,2024-10-27,11:00,923,1080,85.47,15,2,20,1,0,0
TR435,R4,Delhi,Jaipur,2024-10-27,16:30,813,792,102.75,11,2,43,1,0,1
TR829,R5,Pune,Hyderabad,2024-10-27,6:00,848,1224,69.36,17,5,19,1,0,0
TR473,R6,Ahmedabad,Mumbai,2024-10-27,22:00,1023,720,142.22,10,3,6,1,0,0
TR998,R7,Lucknow,Delhi,2024-10-27,6:00,760,1080,70.4,15,2,25,1,0,0
TR901,R8,Bangalore,Chennai,2024-10-27,23:30,1262,1008,125.3,14,3,53,1,0,1
TR821,R9,Patna,Kolkata,2024-10-27,11:00,584,936,62.47,13,4,21,1,0,0
TR596,R10,Nagpur,Mumbai,2024-10-27,5:30,826,1080,76.55,15,3,54,1,0,0
TR890,R1,Hyderabad,Bangalore,2024-10-28,14:00,1010,720,140.29,10,2,5,0,0,0
TR598,R2,Mumbai,Delhi,2024-10-28,18:00,607,1080,56.25,15,5,49,0,0,0
TR851,R3,Chennai,Kolkata,2024-10-28,6:00,675,1224,55.15,17,5,9,0,0,1
TR784,R4,Delhi,Jaipur,2024-10-28,22:30,823,1224,67.29,17,2,20,0,0,1
TR367,R5,Pune,Hyderabad,2024-10-28,10:30,586,720,81.42,10,1,20,0,0,0
TR580,R6,Ahmedabad,Mumbai,2024-10-28,5:00,898,1224,73.38,17,4,38,0,0,0
TR123,R7,Lucknow,Delhi,2024-10-28,22:30,743,792,93.82,11,3,58,0,0,0
TR401,R8,Bangalore,Chennai,2024-10-28,21:30,752,936,80.35,13,2,56,0,0,0
TR282,R9,Patna,Kolkata,2024-10-28,13:30,1032,1224,84.36,17,1,11,0,0,1
TR860,R10,Nagpur,Mumbai,2024-10-28,19:30,914,792,115.51,11,3,26,0,0,1
TR762,R1,Hyderabad,Bangalore,2024-10-29,7:30,595,936,63.63,13,2,56,0,0,0
TR361,R2,Mumbai,Delhi,2024-10-29,17:00,727,792,91.83,11,1,41,0,0,1
TR207,R3,Chennai,Kolkata,2024-10-29,22:30,508,1152,44.17,16,4,10,0,0,0
TR769,R4,Delhi,Jaipur,2024-10-29,9:00,618,936,66.11,13,3,56,0,0,0
TR700,R5,Pune,Hyderabad,2024-10-29,20:00,788,1008,78.25,14,1,22,0,0,0
TR182,R6,Ahmedabad,Mumbai,2024-10-29,19:30,788,1224,64.45,17,3,6,0,0,0
TR726,R7,Lucknow,Delhi,2024-10-29,11:30,1032,792,130.3,11,5,20,0,0,1
TR171,R8,Bangalore,Chennai,2024-10-29,21:00,506,720,70.37,10,4,46,0,0,0
TR883,R9,Patna,Kolkata,2024-10-29,11:30,690,936,73.8,13,4,33,0,0,0
TR274,R10,Nagpur,Mumbai,2024-10-29,10:00,815,792,102.91,11,3,50,0,0,1
TR921,R1,Hyderabad,Bangalore,2024-10-30,10:00,838,1080,77.64,15,2,17,0,0,0
TR580,R2,Mumbai,Delhi,2024-10-30,10:30,1224,1224,100.03,17,2,23,0,0,1
TR758,R3,Chennai,Kolkata,2024-10-30,21:00,936,936,100.0,13,5,29,0,0,0
TR681,R4,Delhi,Jaipur,2024-10-30,17:30,778,1152,67.6,16,1,9,0,0,0
TR706,R5,Pune,Hyderabad,2024-10-30,11:30,900,792,113.64,11,2,10,0,0,1
TR391,R6,Ahmedabad,Mumbai,2024-10-30,6:30,672,936,71.88,13,1,25,0,0,0
TR870,R7,Lucknow,Delhi,2024-10-30,17:00,756,1008,75.0,14,4,46,0,0,1
TR470,R8,Bangalore,Chennai,2024-10-30,8:30,938,936,100.24,13,2,24,0,0,0
TR828,R9,Patna,Kolkata,2024-10-30,19:30,485,792,61.25,11,4,18,0,0,0
TR411,R10,Nagpur,Mumbai,2024-10-30,6:30,824,864,95.4,12,1,29,0,0,1
TR483,R1,Hyderabad,Bangalore,2024-10-31,20:30,991,1080,91.81,15,2,58,0,0,1
TR334,R2,Mumbai,Delhi,2024-10-31,19:30,910,936,97.28,13,4,0,0,0,0
TR203,R3,Chennai,Kolkata,2024-10-31,17:30,814,1008,80.83,14,4,33,0,0,0
TR416,R4,Delhi,Jaipur,2024-10-31,17:00,1087,720,151.06,10,5,17,0,0,1
TR216,R5,Pune,Hyderabad,2024-10-31,19:30,638,792,80.65,11,5,4,0,0,0
TR805,R6,Ahmedabad,Mumbai,2024-10-31,21:00,668,864,77.33,12,3,12,0,0,0
TR735,R7,Lucknow,Delhi,2024-10-31,21:30,820,792,103.64,11,1,2,0,0,0
TR770,R8,Bangalore,Chennai,2024-10-31,18:30,611,792,77.16,11,4,58,0,0,0
TR769,R9,Patna,Kolkata,2024-10-31,11:00,892,792,112.67,11,3,11,0,0,1
TR241,R10,Nagpur,Mumbai,2024-10-31,21:00,532,792,67.22,11,2,27,0,0,0
TR130,R1,Hyderabad,Bangalore,2024-11-01,17:30,773,1080,71.62,15,1,36,0,0,1
TR780,R2,Mumbai,Delhi,2024-11-01,23:30,1231,1152,106.93,16,1,36,0,0,1
TR709,R3,Chennai,Kolkata,2024-11-01,8:00,817,1224,66.76,17,5,25,0,0,0
TR881,R4,Delhi,Jaipur,2024-11-01,7:00,829,1152,71.97,16,4,15,0,0,1
TR889,R5,Pune,Hyderabad,2024-11-01,14:30,734,720,102.03,10,2,59,0,0,0
TR256,R6,Ahmedabad,Mumbai,2024-11-01,5:00,619,1008,61.46,14,1,14,0,0,1
TR997,R7,Lucknow,Delhi,2024-11-01,18:00,955,864,110.56,12,4,4,0,0,0
TR860,R8,Bangalore,Chennai,2024-11-01,21:00,885,1008,87.87,14,3,51,0,0,0
TR909,R9,Patna,Kolkata,2024-11-01,11:30,702,1080,65.08,15,2,52,0,0,1
TR206,R10,Nagpur,Mumbai,2024-11-01,7:30,605,792,76.5,11,3,14,0,0,0
TR637,R1,Hyderabad,Bangalore,2024-11-02,14:30,1009,1224,82.46,17,3,6,1,0,0
TR746,R2,Mumbai,Delhi,2024-11-02,12:00,1357,1224,110.88,17,2,14,1,0,0
TR304,R3,Chennai,Kolkata,2024-11-02,11:00,902,1080,83.6,15,5,20,1,0,0
TR265,R4,Delhi,Jaipur,2024-11-02,16:30,612,864,70.89,12,1,3,1,0,0
TR842,R5,Pune,Hyderabad,2024-11-02,12:30,760,1008,75.45,14,4,25,1,0,0
TR181,R6,Ahmedabad,Mumbai,2024-11-02,19:30,758,1008,75.3,14,1,28,1,0,0
TR260,R7,Lucknow,Delhi,2024-11-02,18:00,1030,720,143.1,10,3,44,1,0,1
TR669,R8,Bangalore,Chennai,2024-11-02,5:00,1689,1224,138.03,17,4,38,1,1,1
TR900,R9,Patna,Kolkata,2024-11-02,9:00,653,1224,53.38,17,1,58,1,0,0
TR301,R10,Nagpur,Mumbai,2024-11-02,17:00,926,1224,75.66,17,2,3,1,0,1
TR135,R1,Hyderabad,Bangalore,2024-11-03,13:00,1433,1008,142.19,14,1,30,1,0,1
TR985,R2,Mumbai,Delhi,2024-11-03,20:30,1712,936,182.93,13,1,24,1,0,1
TR235,R3,Chennai,Kolkata,2024-11-03,17:00,1144,1008,113.57,14,5,25,1,0,0
TR637,R4,Delhi,Jaipur,2024-11-03,14:00,972,720,135.09,10,3,47,1,0,1
TR681,R5,Pune,Hyderabad,2024-11-03,12:00,928,936,99.2,13,4,8,1,0,0
TR797,R6,Ahmedabad,Mumbai,2024-11-03,20:00,899,936,96.07,13,2,53,1,0,0
TR310,R7,Lucknow,Delhi,2024-11-03,8:30,836,1224,68.35,17,5,27,1,0,0
TR293,R8,Bangalore,Chennai,2024-11-03,6:00,806,792,101.86,11,1,4,1,0,0
TR535,R9,Patna,Kolkata,2024-11-03,11:30,1009,1008,100.18,14,5,33,1,0,0
TR263,R10,Nagpur,Mumbai,2024-11-03,17:30,569,1008,56.47,14,1,41,1,0,0
TR456,R1,Hyderabad,Bangalore,2024-11-04,7:30,1121,1080,103.86,15,1,57,0,0,1
TR247,R2,Mumbai,Delhi,2024-11-04,11:00,639,1080,59.25,15,2,41,0,0,0
TR567,R3,Chennai,Kolkata,2024-11-04,8:30,780,720,108.45,10,5,52,0,0,0
TR368,R4,Delhi,Jaipur,2024-11-04,17:30,581,720,80.78,10,1,55,0,0,1
TR877,R5,Pune,Hyderabad,2024-11-04,23:30,748,1224,61.17,17,1,36,0,0,0
TR193,R6,Ahmedabad,Mumbai,2024-11-04,21:00,1014,864,117.46,12,5,9,0,0,1
TR159,R7,Lucknow,Delhi,2024-11-04,14:00,1257,1080,116.4,15,3,14,0,1,0
TR832,R8,Bangalore,Chennai,2024-11-04,6:00,1346,1008,133.59,14,2,4,0,0,1
TR933,R9,Patna,Kolkata,2024-11-04,17:00,596,864,69.04,12,2,53,0,0,1
TR450,R10,Nagpur,Mumbai,2024-11-04,6:30,429,1080,39.76,15,2,11,0,0,0
TR436,R1,Hyderabad,Bangalore,2024-11-05,7:30,523,792,66.15,11,2,30,0,0,0
TR161,R2,Mumbai,Delhi,2024-11-05,14:00,1102,936,117.79,13,4,39,0,0,0
TR136,R3,Chennai,Kolkata,2024-11-05,13:30,816,936,87.18,13,2,22,0,0,0
TR860,R4,Delhi,Jaipur,2024-11-05,19:00,546,1008,54.24,14,1,35,0,0,0
TR711,R5,Pune,Hyderabad,2024-11-05,17:30,459,792,57.95,11,1,52,0,0,0
TR353,R6,Ahmedabad,Mumbai,2024-11-05,11:30,478,1152,41.51,16,3,56,0,0,0
TR865,R7,Lucknow,Delhi,2024-11-05,10:00,750,1080,69.44,15,1,40,0,0,0
TR261,R8,Bangalore,Chennai,2024-11-05,16:00,1112,720,154.45,10,2,28,0,0,1
TR872,R9,Patna,Kolkata,2024-11-05,8:00,809,792,102.19,11,5,44,0,0,1
TR257,R10,Nagpur,Mumbai,2024-11-05,21:00,795,792,100.43,11,4,27,0,0,1
TR522,R1,Hyderabad,Bangalore,2024-11-06,13:00,955,936,102.08,13,5,11,0,0,0
TR133,R2,Mumbai,Delhi,2024-11-06,15:00,702,792,88.64,11,1,33,0,0,0
TR239,R3,Chennai,Kolkata,2024-11-06,13:00,600,1224,49.02,17,1,38,0,0,1
TR566,R4,Delhi,Jaipur,2024-11-06,10:30,848,1224,69.31,17,4,16,0,0,1
TR703,R5,Pune,Hyderabad,2024-11-06,13:00,812,1224,66.38,17,4,26,0,0,0
TR882,R6,Ahmedabad,Mumbai,2024-11-06,5:00,741,1080,68.64,15,3,41,0,0,1
TR345,R7,Lucknow,Delhi,2024-11-06,13:30,891,1080,82.52,15,2,48,0,1,1
TR382,R8,Bangalore,Chennai,2024-11-06,7:30,1169,1080,108.28,15,5,22,0,0,1
TR751,R9,Patna,Kolkata,2024-11-06,7:30,657,864,76.05,12,2,48,0,0,1
TR193,R10,Nagpur,Mumbai,2024-11-06,17:30,948,1152,82.37,16,5,6,0,0,1
TR481,R1,Hyderabad,Bangalore,2024-11-07,6:00,1148,1224,93.8,17,2,48,0,0,1
TR361,R2,Mumbai,Delhi,2024-11-07,21:30,1149,1080,106.48,15,2,54,0,1,0
TR667,R3,Chennai,Kolkata,2024-11-07,18:30,957,1152,83.07,16,5,30,0,0,1
TR283,R4,Delhi,Jaipur,2024-11-07,13:30,561,864,64.97,12,3,47,0,0,0
TR593,R5,Pune,Hyderabad,2024-11-07,13:00,872,1152,75.74,16,4,33,0,0,0
TR176,R6,Ahmedabad,Mumbai,2024-11-07,15:30,636,936,68.0,13,3,48,0,0,0
TR579,R7,Lucknow,Delhi,2024-11-07,20:00,517,1152,44.91,16,4,56,0,0,0
TR948,R8,Bangalore,Chennai,2024-11-07,22:30,1077,936,115.1,13,5,26,0,0,0
TR855,R9,Patna,Kolkata,2024-11-07,16:30,653,720,90.75,10,1,21,0,0,0
TR555,R10,Nagpur,Mumbai,2024-11-07,8:30,700,720,97.26,10,5,49,0,0,0
TR430,R1,Hyderabad,Bangalore,2024-11-08,17:00,937,936,100.16,13,1,54,0,0,1
TR954,R2,Mumbai,Delhi,2024-11-08,6:00,1320,1152,114.58,16,4,11,0,0,1
TR556,R3,Chennai,Kolkata,2024-11-08,13:00,853,1152,74.06,16,2,3,0,0,0
TR352,R4,Delhi,Jaipur,2024-11-08,11:00,609,792,76.91,11,3,30,0,0,1
TR644,R5,Pune,Hyderabad,2024-11-08,5:00,834,1008,82.81,14,5,53,0,0,0
TR411,R6,Ahmedabad,Mumbai,2024-11-08,20:30,555,1152,48.22,16,1,14,0,0,0
TR505,R7,Lucknow,Delhi,2024-11-08,16:00,666,1008,66.07,14,3,15,0,0,0
TR539,R8,Bangalore,Chennai,2024-11-08,7:30,660,1008,65.57,14,4,49,0,0,0
TR744,R9,Patna,Kolkata,2024-11-08,17:30,805,1080,74.56,15,4,18,0,0,0
TR410,R10,Nagpur,Mumbai,2024-11-08,10:30,582,1080,53.96,15,3,17,0,0,1
TR810,R1,Hyderabad,Bangalore,2024-11-09,18:30,970,936,103.72,13,1,35,1,1,0
TR759,R2,Mumbai,Delhi,2024-11-09,20:30,1590,1008,157.81,14,5,18,1,0,1
TR973,R3,Chennai,Kolkata,2024-11-09,16:00,1006,720,139.8,10,5,6,1,0,0
TR495,R4,Delhi,Jaipur,2024-11-09,12:00,851,864,98.54,12,5,3,1,0,1
TR108,R5,Pune,Hyderabad,2024-11-09,5:00,811,1008,80.54,14,3,1,1,0,1
TR648,R6,Ahmedabad,Mumbai,2024-11-09,8:30,626,1224,51.19,17,3,9,1,0,0
TR710,R7,Lucknow,Delhi,2024-11-09,18:30,793,1008,78.75,14,5,40,1,0,1
TR112,R8,Bangalore,Chennai,2024-11-09,11:00,1020,792,128.86,11,1,4,1,0,0
TR458,R9,Patna,Kolkata,2024-11-09,10:00,1046,1080,96.92,15,5,9,1,0,0
TR983,R10,Nagpur,Mumbai,2024-11-09,21:00,747,1008,74.11,14,2,50,1,0,1
TR440,R1,Hyderabad,Bangalore,2024-11-10,11:00,1233,936,131.83,13,2,0,1,0,0
TR122,R2,Mumbai,Delhi,2024-11-10,13:00,1382,1080,128.0,15,5,38,1,0,0
TR385,R3,Chennai,Kolkata,2024-11-10,23:00,871,1008,86.43,14,2,29,1,0,1
TR766,R4,Delhi,Jaipur,2024-11-10,12:00,739,720,102.67,10,2,8,1,0,1
TR669,R5,Pune,Hyderabad,2024-11-10,13:30,789,720,109.69,10,1,57,1,0,1
TR655,R6,Ahmedabad,Mumbai,2024-11-10,12:00,795,936,84.96,13,4,30,1,0,1
TR204,R7,Lucknow,Delhi,2024-11-10,23:00,1251,864,144.79,12,4,37,1,0,1
TR923,R8,Bangalore,Chennai,2024-11-10,15:00,748,936,79.96,13,3,18,1,0,0
TR302,R9,Patna,Kolkata,2024-11-10,20:30,1163,1008,115.4,14,4,32,1,0,1
TR502,R10,Nagpur,Mumbai,2024-11-10,6:00,831,720,115.45,10,1,55,1,0,0
TR443,R1,Hyderabad,Bangalore,2024-11-11,12:00,725,720,100.75,10,4,42,0,0,0
TR720,R2,Mumbai,Delhi,2024-11-11,20:00,932,936,99.66,13,4,57,0,0,0
TR298,R3,Chennai,Kolkata,2024-11-11,10:00,798,1080,73.89,15,1,30,0,0,0
TR205,R4,Delhi,Jaipur,2024-11-11,10:30,979,1152,84.98,16,1,0,0,0,1
TR631,R5,Pune,Hyderabad,2024-11-11,17:00,772,936,82.53,13,2,20,0,0,0
TR571,R6,Ahmedabad,Mumbai,2024-11-11,12:30,756,1224,61.77,17,1,15,0,0,1
TR800,R7,Lucknow,Delhi,2024-11-11,21:30,764,936,81.67,13,5,22,0,0,0
TR455,R8,Bangalore,Chennai,2024-11-11,10:00,784,936,83.8,13,4,24,0,0,0
TR748,R9,Patna,Kolkata,2024-11-11,9:30,499,1008,49.6,14,2,55,0,0,1
TR900,R10,Nagpur,Mumbai,2024-11-11,6:00,394,1080,36.49,15,2,46,0,0,0
TR793,R1,Hyderabad,Bangalore,2024-11-12,14:00,592,864,68.61,12,2,28,0,0,0
TR691,R2,Mumbai,Delhi,2024-11-12,7:00,1468,720,203.91,10,3,32,0,0,1
TR617,R3,Chennai,Kolkata,2024-11-12,23:00,1287,792,162.61,11,4,2,0,1,1
TR977,R4,Delhi,Jaipur,2024-11-12,11:00,929,720,129.1,10,5,34,0,0,1
TR101,R5,Pune,Hyderabad,2024-11-12,15:00,685,720,95.27,10,1,2,0,0,1
TR320,R6,Ahmedabad,Mumbai,2024-11-12,22:00,544,1080,50.41,15,2,44,0,0,0
TR944,R7,Lucknow,Delhi,2024-11-12,17:00,544,936,58.21,13,2,19,0,0,0
TR845,R8,Bangalore,Chennai,2024-11-12,20:00,693,792,87.6,11,3,44,0,0,0
TR939,R9,Patna,Kolkata,2024-11-12,6:30,577,1224,47.15,17,4,54,0,0,0
TR502,R10,Nagpur,Mumbai,2024-11-12,23:00,564,1008,55.97,14,5,50,0,0,0
TR414,R1,Hyderabad,Bangalore,2024-11-13,22:30,631,720,87.75,10,5,8,0,0,0
TR613,R2,Mumbai,Delhi,2024-11-13,10:30,1081,864,125.17,12,2,18,0,0,0
TR899,R3,Chennai,Kolkata,2024-11-13,7:00,1066,1152,92.58,16,3,53,0,0,1
TR527,R4,Delhi,Jaipur,2024-11-13,12:30,436,864,50.53,12,2,41,0,0,0
TR838,R5,Pune,Hyderabad,2024-11-13,14:00,843,720,117.19,10,3,8,0,0,0
TR526,R6,Ahmedabad,Mumbai,2024-11-13,9:00,705,792,89.12,11,3,46,0,0,0
TR269,R7,Lucknow,Delhi,2024-11-13,12:00,554,864,64.17,12,4,35,0,0,0
TR805,R8,Bangalore,Chennai,2024-11-13,23:30,702,1152,60.94,16,5,4,0,0,1
TR163,R9,Patna,Kolkata,2024-11-13,15:00,1289,864,149.27,12,4,53,0,1,1
TR189,R10,Nagpur,Mumbai,2024-11-13,16:00,504,936,53.85,13,2,38,0,0,0
TR865,R1,Hyderabad,Bangalore,2024-11-14,15:00,1278,720,177.62,10,4,37,0,0,1
TR183,R2,Mumbai,Delhi,2024-11-14,23:30,894,936,95.51,13,2,29,0,0,0
TR338,R3,Chennai,Kolkata,2024-11-14,13:30,892,1008,88.54,14,4,23,0,0,1
TR748,R4,Delhi,Jaipur,2024-11-14,8:30,589,1224,48.13,17,2,50,0,0,0
TR222,R5,Pune,Hyderabad,2024-11-14,7:00,645,792,81.48,11,3,4,0,0,1
TR824,R6,Ahmedabad,Mumbai,2024-11-14,20:00,524,936,56.03,13,1,18,0,0,0
TR543,R7,Lucknow,Delhi,2024-11-14,13:00,986,1080,91.35,15,1,16,0,1,0
TR595,R8,Bangalore,Chennai,2024-11-14,18:30,1003,864,116.09,12,2,10,0,0,0
TR492,R9,Patna,Kolkata,2024-11-14,6:00,745,720,103.58,10,3,16,0,0,0
TR757,R10,Nagpur,Mumbai,2024-11-14,18:00,963,936,102.92,13,4,31,0,0,1
TR936,R1,Hyderabad,Bangalore,2024-11-15,12:00,1079,936,115.28,13,2,14,0,0,1
TR274,R2,Mumbai,Delhi,2024-11-15,15:30,880,1080,81.53,15,5,34,0,0,0
TR234,R3,Chennai,Kolkata,2024-11-15,11:30,1023,1008,101.49,14,3,18,0,0,1
TR470,R4,Delhi,Jaipur,2024-11-15,8:30,653,720,90.71,10,3,19,0,0,1
TR635,R5,Pune,Hyderabad,2024-11-15,9:30,929,1008,92.21,14,4,48,0,1,0
TR196,R6,Ahmedabad,Mumbai,2024-11-15,16:00,607,1152,52.71,16,2,9,0,0,0
TR151,R7,Lucknow,Delhi,2024-11-15,11:30,1050,1224,85.81,17,1,58,0,0,1
TR886,R8,Bangalore,Chennai,2024-11-15,12:30,762,1080,70.59,15,3,59,0,0,1
TR465,R9,Patna,Kolkata,2024-11-15,6:30,539,1080,49.96,15,4,47,0,0,0
TR363,R10,Nagpur,Mumbai,2024-11-15,10:00,559,792,70.6,11,3,27,0,0,1
TR396,R1,Hyderabad,Bangalore,2024-11-16,12:00,794,1008,78.84,14,4,48,1,0,0
TR112,R2,Mumbai,Delhi,2024-11-16,15:30,779,1224,63.66,17,1,43,1,0,0
TR753,R3,Chennai,Kolkata,2024-11-16,16:00,1020,1080,94.53,15,4,30,1,0,0
TR393,R4,Delhi,Jaipur,2024-11-16,9:00,925,936,98.89,13,4,6,1,0,1
TR397,R5,Pune,Hyderabad,2024-11-16,5:30,589,1152,51.21,16,1,58,1,0,0
TR869,R6,Ahmedabad,Mumbai,2024-11-16,23:30,1229,720,170.77,10,1,58,1,0,1
TR967,R7,Lucknow,Delhi,2024-11-16,12:00,776,864,89.85,12,5,50,1,0,0
TR697,R8,Bangalore,Chennai,2024-11-16,17:00,779,1080,72.15,15,5,4,1,0,0
TR577,R9,Patna,Kolkata,2024-11-16,14:30,817,936,87.29,13,3,29,1,0,0
TR250,R10,Nagpur,Mumbai,2024-11-16,14:30,713,1224,58.26,17,1,19,1,0,0
TR618,R1,Hyderabad,Bangalore,2024-11-17,6:00,1175,864,136.09,12,4,1,1,0,1
TR887,R2,Mumbai,Delhi,2024-11-17,22:00,1089,1152,94.53,16,4,21,1,0,0
TR336,R3,Chennai,Kolkata,2024-11-17,19:00,1098,936,117.35,13,1,47,1,0,1
TR469,R4,Delhi,Jaipur,2024-11-17,19:00,1029,1152,89.38,16,2,37,1,0,0
TR525,R5,Pune,Hyderabad,2024-11-17,19:30,875,1224,71.54,17,2,14,1,0,1
TR850,R6,Ahmedabad,Mumbai,2024-11-17,5:00,1062,1152,92.24,16,2,0,1,0,1
TR816,R7,Lucknow,Delhi,2024-11-17,20:30,840,936,89.85,13,5,30,1,0,0
TR463,R8,Bangalore,Chennai,2024-11-17,18:00,1022,936,109.25,13,3,4,1,0,1
TR897,R9,Patna,Kolkata,2024-11-17,12:00,685,1080,63.47,15,3,41,1,0,0
TR922,R10,Nagpur,Mumbai,2024-11-17,21:00,981,1152,85.2,16,2,11,1,0,0
TR156,R1,Hyderabad,Bangalore,2024-11-18,22:30,708,792,89.46,11,4,1,0,0,0
TR604,R2,Mumbai,Delhi,2024-11-18,9:30,684,720,95.06,10,2,57,0,0,0
TR941,R3,Chennai,Kolkata,2024-11-18,5:30,714,1080,66.11,15,2,6,0,0,0
TR136,R4,Delhi,Jaipur,2024-11-18,7:00,957,864,110.76,12,3,30,0,0,1
TR128,R5,Pune,Hyderabad,2024-11-18,11:00,732,1152,63.57,16,2,58,0,0,0
TR560,R6,Ahmedabad,Mumbai,2024-11-18,21:30,595,1080,55.16,15,1,33,0,0,0
TR301,R7,Lucknow,Delhi,2024-11-18,14:00,647,864,74.93,12,5,57,0,1,0
TR319,R8,Bangalore,Chennai,2024-11-18,16:00,1054,936,112.64,13,1,33,0,0,0
TR512,R9,Patna,Kolkata,2024-11-18,23:00,737,1080,68.24,15,4,13,0,0,0
TR451,R10,Nagpur,Mumbai,2024-11-18,13:30,605,792,76.5,11,5,36,0,0,0
TR163,R1,Hyderabad,Bangalore,2024-11-19,16:00,653,1080,60.49,15,2,21,0,0,1
TR648,R2,Mumbai,Delhi,2024-11-19,6:00,798,864,92.38,12,2,50,0,0,1
TR506,R3,Chennai,Kolkata,2024-11-19,14:30,877,1224,71.67,17,4,28,0,0,0
TR576,R4,Delhi,Jaipur,2024-11-19,7:30,598,1008,59.37,14,2,6,0,0,0
TR360,R5,Pune,Hyderabad,2024-11-19,15:00,968,936,103.5,13,5,1,0,0,0
TR908,R6,Ahmedabad,Mumbai,2024-11-19,9:00,771,1224,63.07,17,5,38,0,0,1
TR860,R7,Lucknow,Delhi,2024-11-19,17:00,561,1080,52.0,15,5,51,0,0,1
TR795,R8,Bangalore,Chennai,2024-11-19,19:00,823,1224,67.28,17,1,4,0,0,0
TR855,R9,Patna,Kolkata,2024-11-19,16:30,1176,1008,116.68,14,4,26,0,1,0
TR982,R10,Nagpur,Mumbai,2024-11-19,6:00,800,1224,65.41,17,1,20,0,0,1
TR460,R1,Hyderabad,Bangalore,2024-11-20,10:30,523,864,60.64,12,1,23,0,0,0
TR729,R2,Mumbai,Delhi,2024-11-20,23:30,987,720,137.08,10,5,3,0,0,0
TR724,R3,Chennai,Kolkata,2024-11-20,12:30,1134,1224,92.65,17,1,39,0,0,1
TR727,R4,Delhi,Jaipur,2024-11-20,13:30,974,1152,84.62,16,5,34,0,0,1
TR204,R5,Pune,Hyderabad,2024-11-20,16:30,639,720,88.87,10,2,43,0,0,1
TR960,R6,Ahmedabad,Mumbai,2024-11-20,8:30,799,936,85.39,13,4,12,0,0,0
TR103,R7,Lucknow,Delhi,2024-11-20,12:00,1135,1008,112.66,14,4,13,0,1,0
TR702,R8,Bangalore,Chennai,2024-11-20,5:30,747,720,103.88,10,4,5,0,0,0
TR467,R9,Patna,Kolkata,2024-11-20,7:30,624,864,72.3,12,2,48,0,0,0
TR217,R10,Nagpur,Mumbai,2024-11-20,16:00,966,792,121.97,11,3,40,0,0,1
TR210,R1,Hyderabad,Bangalore,2024-11-21,19:30,1053,936,112.5,13,4,12,0,0,1
TR167,R2,Mumbai,Delhi,2024-11-21,16:30,627,936,67.07,13,1,51,0,0,0
TR441,R3,Chennai,Kolkata,2024-11-21,10:00,831,792,104.93,11,1,58,0,1,0
TR813,R4,Delhi,Jaipur,2024-11-21,20:30,416,864,48.24,12,3,46,0,0,0
TR554,R5,Pune,Hyderabad,2024-11-21,14:30,902,936,96.42,13,5,34,0,0,0
TR687,R6,Ahmedabad,Mumbai,2024-11-21,7:30,1142,1008,113.37,14,2,23,0,0,1
TR743,R7,Lucknow,Delhi,2024-11-21,9:00,724,1152,62.89,16,2,38,0,0,1
TR717,R8,Bangalore,Chennai,2024-11-21,12:30,556,720,77.25,10,3,40,0,0,0
TR877,R9,Patna,Kolkata,2024-11-21,23:30,574,936,61.35,13,1,44,0,0,0
TR279,R10,Nagpur,Mumbai,2024-11-21,9:30,389,792,49.16,11,3,55,0,0,0
TR722,R1,Hyderabad,Bangalore,2024-11-22,22:00,879,1224,71.88,17,1,56,0,0,0
TR102,R2,Mumbai,Delhi,2024-11-22,17:30,1159,1224,94.73,17,3,15,0,0,0
TR131,R3,Chennai,Kolkata,2024-11-22,19:00,858,864,99.31,12,4,34,0,0,1
TR386,R4,Delhi,Jaipur,2024-11-22,10:00,1065,792,134.55,11,2,4,0,0,1
TR472,R5,Pune,Hyderabad,2024-11-22,22:00,640,1008,63.55,14,5,6,0,0,1
TR577,R6,Ahmedabad,Mumbai,2024-11-22,14:00,670,792,84.65,11,2,9,0,0,0
TR999,R7,Lucknow,Delhi,2024-11-22,10:00,834,864,96.56,12,4,33,0,1,0
TR965,R8,Bangalore,Chennai,2024-11-22,21:00,808,864,93.59,12,3,30,0,0,0
TR758,R9,Patna,Kolkata,2024-11-22,6:00,874,1008,86.76,14,1,6,0,0,1
TR230,R10,Nagpur,Mumbai,2024-11-22,23:00,610,720,84.77,10,3,5,0,0,1
